company_id,department,product_id,product_name,category,units_sold,revenue,profit_margin,customer_feedback_score,employee_id,employee_name,employee_role,employee_performance_score,employee_turnover,training_program_completed,salary,supplier_id,supplier_name,inventory_level,reorder_point,technology_usage_score,brand_loyalty_score,market_research_index,exit_interview_score,mission_clarity_score,company_direction_score,future_planning_score,years_with_company,contract_value,projected_growth
36,IT,1532,Phone,Gadgets,359,2593.044051271911,9.81694584707066,3,15403,Michael Brown,Manager,9,0,1,40557.70554422428,889,Supplier C,503,466,1,10,1,4,8,2,10,18,23408.18239104038,9.609071886987536
9,HR,1365,Charger,Electronics,220,127146.14004357543,11.72109784546286,7,15822,John Doe,Technician,5,1,1,89491.4954214909,913,Supplier D,211,268,8,2,2,1,8,1,6,5,45687.94867235352,15.669847462930344
91,Marketing,1139,Charger,Gadgets,261,46502.87950869766,13.044992210634822,7,11334,Lisa White,Engineer,7,1,1,33228.848940267286,619,Supplier A,507,388,4,2,4,9,10,4,3,17,7463.637237465988,9.605016556420184
62,Sales,1071,Laptop,Gadgets,368,88742.25829670577,29.035176996831016,7,14550,Michael Brown,HR Specialist,6,0,1,73444.08944339817,926,Supplier A,875,74,1,7,5,10,7,9,8,13,36498.24064122141,13.705673937163265
14,Sales,1201,Headphones,Accessories,2,45271.10277238699,29.903834544645143,2,11599,Jane Smith,Manager,8,0,1,44057.43402782235,585,Supplier D,582,330,8,10,2,2,8,9,9,10,75018.9462338217,22.389650467182992
100,IT,1673,Tablet,Accessories,383,238173.4454046612,13.259136894084982,7,18560,Tom Green,Salesperson,10,1,0,73852.92392013718,621,Supplier B,996,404,2,6,5,8,2,6,10,6,24276.3127675794,24.358109465754335
92,Marketing,1910,Charger,Accessories,370,22345.298308490786,20.438046013212542,9,14567,Lisa White,HR Specialist,5,0,0,82212.34368510265,536,Supplier B,843,334,9,7,9,6,8,6,2,8,98175.15643367018,10.505033375362391
19,HR,1223,Tablet,Electronics,313,93885.85050526376,25.173812915757463,3,17493,Michael Brown,Salesperson,5,1,0,58794.78425071352,863,Supplier B,768,64,8,5,7,1,7,5,10,3,47740.872525574974,5.746362484307492
58,IT,1169,Laptop,Gadgets,306,176880.21185099974,17.806682127651406,4,10652,John Doe,Manager,2,1,1,47475.5754479411,692,Supplier D,350,496,1,6,4,3,5,4,3,6,68082.54084833147,23.50178922313216
36,Marketing,1869,Laptop,Gadgets,367,79270.18513927762,17.953678353897885,7,11393,Jane Smith,Salesperson,2,1,0,102308.73056276285,755,Supplier A,652,103,1,4,1,8,5,9,8,13,61763.88838199844,8.72879115196574
38,IT,1162,Tablet,Gadgets,302,212628.14228375058,23.72786459019577,10,19236,Tom Green,Engineer,7,1,1,76584.33601342209,711,Supplier C,219,68,9,2,10,10,4,10,7,3,82181.43790746939,7.157450236228588
55,Sales,1315,Phone,Accessories,31,41412.63920152973,27.203470216555075,2,15363,John Doe,Manager,8,0,0,74299.87703908731,773,Supplier D,962,378,4,7,9,3,2,4,6,11,76363.6124458605,3.6252949909266725
21,Production,1700,Tablet,Gadgets,362,79847.00115342454,6.168371987195469,2,16964,Tom Green,Engineer,8,1,1,101941.35587055513,743,Supplier C,882,148,6,3,4,7,10,10,4,4,67247.5247703694,10.049682142533719
30,Marketing,1299,Laptop,Gadgets,409,95485.0682077584,29.60137297608973,5,11619,Lisa White,Salesperson,8,1,0,116488.0029059658,833,Supplier B,308,392,10,2,6,4,5,4,2,2,23299.168225271093,8.108583312738428
14,HR,1257,Phone,Accessories,29,6884.990748082897,8.162960500314268,8,19084,John Doe,HR Specialist,9,1,0,69621.95899686468,501,Supplier B,101,400,4,10,5,8,9,4,7,7,87398.58039378811,8.281679417139545
26,Sales,1748,Laptop,Electronics,221,135472.59325292573,12.874984940482696,8,16531,Tom Green,Manager,10,1,0,87083.57836151599,634,Supplier C,950,243,3,6,10,4,3,6,2,7,20910.92489650237,6.750905740348102
95,Production,1368,Tablet,Gadgets,438,47366.799481391296,22.356938451516207,3,13642,John Doe,Engineer,7,0,1,84565.35623113862,642,Supplier C,151,141,3,10,3,9,2,5,2,0,23017.258893720198,6.328938531016372
47,Sales,1924,Phone,Accessories,48,96405.26485300627,9.88936600925377,4,10729,Michael Brown,Technician,5,0,1,40004.19563306447,954,Supplier D,544,144,10,8,10,3,9,3,9,6,45259.85858518011,4.70590391874914
81,IT,1894,Charger,Gadgets,129,73375.3624910313,12.882669976575066,2,18357,Tom Green,Salesperson,8,1,1,52653.69318932046,634,Supplier A,892,305,7,1,8,6,9,8,2,6,54089.32957479633,11.959535156195908
66,Production,1297,Tablet,Gadgets,151,210111.65397166763,10.018312829206925,8,11177,John Doe,Engineer,8,1,0,72830.08826709693,917,Supplier B,611,394,8,1,9,1,4,7,5,15,59557.53152568049,15.954150570601541
76,Marketing,1017,Laptop,Electronics,455,124655.52587054795,13.605543318590092,8,11363,Michael Brown,Engineer,7,1,1,100130.42124433351,634,Supplier C,459,307,4,3,3,8,8,4,4,15,33353.658426825044,2.9549285526160727
62,Marketing,1190,Charger,Gadgets,30,1476.4446802056373,24.68759022924192,3,14757,Tom Green,Manager,4,1,1,86921.05710630614,630,Supplier A,453,286,5,9,2,6,8,7,2,16,88850.32372751446,1.7668336562531985
13,HR,1046,Headphones,Gadgets,41,80546.59948428877,14.635504578598592,2,18062,Tom Green,Engineer,10,1,1,111899.17059967096,958,Supplier A,515,456,1,7,4,3,6,3,8,4,67265.17664850048,4.927123459081854
63,Production,1674,Headphones,Gadgets,270,26997.676879578852,25.48916566438543,1,17289,John Doe,Engineer,2,0,1,41784.640969427695,840,Supplier A,972,151,10,7,2,8,3,2,4,16,44905.63889829874,19.0841782955788
64,IT,1146,Charger,Accessories,178,38915.04654004243,5.536219355858256,4,17533,Lisa White,Engineer,9,1,0,51197.6662390991,661,Supplier A,16,128,7,1,2,1,6,2,8,4,59814.362118542245,13.765512376635861
71,HR,1203,Phone,Electronics,250,31887.94515859353,24.48227630108225,8,18710,Michael Brown,HR Specialist,6,0,1,91509.27485566319,677,Supplier D,769,470,8,7,2,2,10,8,9,5,43763.17352115264,15.276694044384453
41,Sales,1649,Tablet,Gadgets,205,70591.86938385769,14.061272677916923,5,15236,Tom Green,HR Specialist,4,1,0,57783.59181308339,594,Supplier D,980,405,10,10,8,8,1,4,8,16,10275.224953402887,16.293556446856027
62,HR,1521,Charger,Electronics,408,105514.4924638141,12.71119208431099,4,19223,Michael Brown,Engineer,5,1,1,75435.30337037887,640,Supplier D,526,387,1,6,4,3,6,1,2,11,59780.38490184597,21.393445196258508
22,Marketing,1520,Tablet,Electronics,96,105835.79706597852,22.567061337715113,4,14535,John Doe,Salesperson,1,1,0,75249.79596838867,974,Supplier B,672,348,4,10,9,6,10,6,10,11,26198.001860159842,17.791308610383275
98,Production,1213,Laptop,Gadgets,42,3650.4501094073266,8.00336657102814,3,19836,Jane Smith,Engineer,7,1,0,114299.5085953144,588,Supplier A,910,373,10,3,7,8,3,7,7,8,12483.706720285318,2.579720357632361
64,IT,1694,Phone,Electronics,356,63151.68483861573,14.290928064120674,9,12150,Jane Smith,Engineer,8,1,0,108534.06482762139,946,Supplier A,392,106,2,1,3,5,1,10,9,18,64343.003168860894,4.510399555387597
75,IT,1320,Charger,Electronics,348,56232.03709031334,14.07241653325744,5,16511,Jane Smith,Salesperson,6,1,0,113080.34824759369,981,Supplier B,397,145,4,5,9,1,9,6,5,11,17310.936517062684,1.1241457621435575
66,Production,1519,Laptop,Electronics,367,10743.444561096867,14.508847471108108,1,12101,John Doe,Salesperson,8,0,0,119761.85895031858,596,Supplier A,352,460,4,9,4,8,5,1,3,0,30345.570901304476,7.720082587256978
86,Sales,1231,Phone,Accessories,200,1457.1701793407556,18.287893731824163,2,11349,Michael Brown,Technician,4,1,1,61087.831548157425,867,Supplier C,650,135,2,1,2,6,10,7,4,1,18124.990067842547,1.3898728977270718
66,Marketing,1976,Laptop,Accessories,395,158046.50032990117,16.800649528821314,4,19119,John Doe,Salesperson,6,1,0,83182.65024330723,688,Supplier C,582,494,7,5,10,6,8,1,2,12,87146.6699721625,13.418469429911992
38,Production,1987,Phone,Accessories,180,36613.99551006884,6.16778672233282,10,19005,Lisa White,Salesperson,7,0,0,68012.96004724178,664,Supplier B,999,123,3,8,7,1,4,6,3,14,25570.445122696197,18.774965145652615
83,IT,1895,Charger,Gadgets,392,150843.39070137014,20.434944302781112,9,15551,Tom Green,Manager,1,0,1,75935.36976738038,945,Supplier C,607,61,8,10,1,4,3,7,10,18,16871.965793091185,23.949063493300102
17,Production,1553,Tablet,Electronics,11,147725.3806865908,21.089797497099468,4,12738,Jane Smith,Technician,4,1,1,87028.91222531194,833,Supplier C,946,235,1,6,8,1,7,3,5,0,6832.400791033699,22.887022210548707
20,Production,1852,Charger,Gadgets,97,5036.486901175421,18.74310669858793,2,18120,John Doe,Manager,3,1,0,63610.032843122375,904,Supplier D,2,379,3,7,3,1,5,1,5,9,44523.89719557072,5.158230454241402
11,HR,1773,Phone,Electronics,15,27691.889528786152,21.9314333964209,7,10402,John Doe,Engineer,4,0,0,118262.34944381147,742,Supplier C,679,200,3,8,2,6,6,10,2,11,14400.46582088186,23.006025708389306
10,Marketing,1754,Laptop,Accessories,127,33393.37766567181,19.21586790261935,10,12812,Michael Brown,Engineer,3,0,1,45255.779450103946,866,Supplier A,39,236,5,9,3,4,3,1,4,15,10565.781824218007,16.017373169869764
72,IT,1446,Charger,Electronics,464,154812.33834410532,16.758889705617914,9,11796,Lisa White,Manager,5,0,0,42032.06844827636,947,Supplier B,26,352,6,2,1,10,4,8,3,15,70235.6779920604,1.9512905591210732
61,HR,1661,Headphones,Gadgets,295,48374.664771074575,17.90248591807817,7,18005,Michael Brown,Manager,5,1,1,67744.86801892603,755,Supplier D,438,327,5,9,10,1,6,6,4,10,99756.58150351631,4.224686054655237
84,HR,1931,Phone,Accessories,184,83734.04792483179,23.170194995311455,8,15806,Michael Brown,Salesperson,4,1,1,57717.717855790375,955,Supplier B,506,433,3,8,9,5,10,1,3,8,35537.93888449576,5.455303285807933
30,Sales,1373,Phone,Gadgets,197,11628.855816797673,14.956030118964085,5,19955,Tom Green,Engineer,1,0,1,110458.66642838343,733,Supplier A,61,78,4,8,3,9,6,8,4,1,90948.79156633154,13.983641470972822
77,Marketing,1606,Tablet,Electronics,311,64636.41586156983,21.95459936611651,7,13420,Tom Green,Technician,5,1,1,105839.64562866019,576,Supplier A,261,366,6,3,3,7,2,5,7,3,75006.47371945689,14.161456827428122
3,HR,1170,Phone,Electronics,449,35031.82711283908,9.191926546741403,5,17866,Michael Brown,Manager,9,0,1,46925.07654834506,909,Supplier C,785,305,6,10,7,2,9,5,6,10,47557.919136769175,19.997594123277466
21,Marketing,1067,Phone,Gadgets,218,48944.16853828257,11.731041635805616,3,11594,Michael Brown,HR Specialist,7,1,0,35735.86671526887,739,Supplier A,225,314,1,4,2,10,8,1,4,8,92368.96556113347,1.7261818493191443
96,Sales,1614,Headphones,Gadgets,121,5536.734823310257,27.313332871704226,3,11753,John Doe,Salesperson,6,1,0,69388.38321482058,917,Supplier B,689,256,3,6,4,10,10,2,4,8,62488.78978897418,20.153330015768418
85,Marketing,1876,Tablet,Accessories,41,22060.60834109884,29.548110740362596,8,18327,Jane Smith,Salesperson,3,1,1,90963.30189042148,868,Supplier A,566,233,3,3,6,4,3,9,7,4,55511.688111190306,4.320975309418965
57,HR,1719,Charger,Gadgets,146,125355.28425465469,6.3938099629948075,3,18894,John Doe,Salesperson,7,1,0,34466.27770952524,621,Supplier D,507,355,1,3,1,3,3,9,1,13,67156.31396112926,16.09797526092944
53,HR,1331,Laptop,Electronics,418,15613.165474034886,24.715103762289278,8,14346,Michael Brown,Technician,5,1,0,114600.1814418615,707,Supplier D,769,239,5,2,9,5,3,8,10,19,33658.28454812714,12.7986576492961
55,Sales,1930,Tablet,Gadgets,196,81349.506258543,13.264332634165944,8,13705,John Doe,Salesperson,9,1,0,33826.91462327838,782,Supplier B,827,92,10,5,3,4,10,2,9,6,80816.72523206421,17.130838041804726
38,HR,1676,Tablet,Gadgets,56,33274.9835495612,8.481631035231322,7,14811,John Doe,Salesperson,4,0,1,87367.67101016146,721,Supplier C,707,121,6,4,4,7,3,1,6,18,24895.519066573816,4.234577535365756
4,Sales,1038,Tablet,Accessories,384,44151.21640285213,5.939599203982949,1,17214,Tom Green,HR Specialist,7,1,1,69596.19369643547,717,Supplier D,336,97,10,10,4,4,8,3,6,15,34314.91976273588,5.126441084787949
51,IT,1934,Phone,Accessories,409,10653.465687257118,9.168260352087227,1,18483,John Doe,Engineer,10,1,0,117578.094535989,552,Supplier D,893,179,8,7,3,9,6,3,10,14,6057.018953497824,1.4724103448473693
69,Production,1808,Tablet,Gadgets,484,34789.06530370204,29.390244354098275,1,18348,Tom Green,Manager,3,1,0,107867.38223380026,825,Supplier A,566,428,6,6,7,4,10,9,10,14,99600.78112135315,14.054742245078991
47,Production,1925,Laptop,Gadgets,305,62236.33592033712,21.032677322552153,4,17368,John Doe,Technician,6,1,0,43606.12133154138,808,Supplier D,897,413,2,7,8,3,4,1,5,16,51499.47467948131,16.57334316220698
78,IT,1097,Charger,Electronics,114,2397.9581456172127,23.09477815950375,5,16060,Tom Green,Technician,4,0,0,34072.65408443828,935,Supplier A,686,407,6,9,7,4,10,8,10,18,82477.42008404597,24.182096963796596
35,IT,1459,Laptop,Accessories,294,73515.2088764592,19.02791448352803,7,10462,John Doe,Manager,4,0,1,70440.70336210553,508,Supplier D,955,213,7,6,3,4,1,5,8,10,17733.11839809446,16.186544334107737
10,HR,1722,Tablet,Gadgets,281,17623.906157937592,8.67767590876315,2,11754,Jane Smith,HR Specialist,1,0,1,57086.67337124398,692,Supplier A,937,314,1,5,9,8,3,7,4,14,87629.1642019444,17.85807263258942
91,Production,1137,Tablet,Accessories,311,198352.8702862085,6.486693545996307,9,19699,Michael Brown,Salesperson,4,0,0,59834.72687485223,663,Supplier B,285,215,5,1,5,9,9,6,7,15,10665.417269665835,13.870006800974583
37,Sales,1086,Laptop,Electronics,309,74844.01599301002,22.910482790553893,9,16453,Jane Smith,Manager,3,1,1,80574.70290161151,530,Supplier B,258,130,8,4,10,3,8,5,1,9,40910.32684372133,19.05792684922522
36,Marketing,1139,Charger,Gadgets,383,136825.44787535563,24.70062733821458,4,19854,Lisa White,Manager,8,1,1,114477.4401624848,667,Supplier B,238,415,8,1,1,4,5,3,3,3,67757.18073687909,15.152327414726368
29,Marketing,1414,Headphones,Electronics,431,1455.4916868399832,5.483021368210099,4,18515,Michael Brown,Salesperson,3,0,0,42468.824026932954,992,Supplier B,356,498,3,4,10,5,9,3,8,14,73471.19365598296,14.107490528952017
92,Marketing,1113,Charger,Gadgets,423,70950.8027069093,12.459971697757965,7,18839,John Doe,Technician,2,0,1,41255.365310523266,954,Supplier C,16,314,2,1,4,4,1,4,2,17,22942.0819322808,6.293397675595949
98,IT,1489,Tablet,Electronics,90,98588.79645876258,24.788562014321993,4,17074,Lisa White,HR Specialist,9,1,1,47039.126678297354,782,Supplier D,72,268,7,3,4,2,3,2,1,19,17766.941617518554,20.799334701943557
71,HR,1051,Phone,Electronics,451,34720.57462698932,21.608191571636162,9,14690,Lisa White,Salesperson,8,0,0,47113.43968443999,523,Supplier D,821,412,9,4,10,9,10,5,6,19,93527.43878736116,2.371643934037899
87,Production,1454,Headphones,Accessories,111,69780.0003931327,28.829312288469083,6,15801,Michael Brown,Technician,2,0,0,60064.30615076474,978,Supplier B,92,184,6,7,5,5,1,10,7,1,18632.394473392906,16.80049715036714
6,HR,1149,Tablet,Accessories,439,89438.18956513387,16.66053133887541,9,17150,Tom Green,Technician,9,1,1,39070.721258601145,726,Supplier B,310,437,3,4,9,3,10,2,2,13,43587.03100899139,15.522213293545715
34,Marketing,1140,Headphones,Electronics,91,84728.90059894475,13.362543555208793,6,14022,Jane Smith,Engineer,3,0,1,60815.39105398921,777,Supplier B,138,80,9,6,5,5,6,7,1,10,90978.03315034123,7.959138559081994
39,Marketing,1540,Phone,Gadgets,267,20699.29746173692,6.73112639840505,10,15578,Tom Green,HR Specialist,9,1,1,79726.89334927904,621,Supplier B,180,372,1,6,4,7,10,6,8,10,66778.30443354702,18.1689270130218
98,IT,1191,Laptop,Electronics,128,49813.39667535295,29.708558737284843,1,12736,Lisa White,Salesperson,10,0,1,48477.04546004669,792,Supplier C,899,499,4,8,7,7,9,3,3,11,91147.29319297231,15.381092603767273
7,IT,1643,Charger,Accessories,8,11803.628387480092,27.38614083425261,2,15952,Tom Green,HR Specialist,3,1,1,56832.18312718328,781,Supplier D,935,398,8,3,2,4,4,4,6,17,80763.85928939156,11.56696202006804
65,Sales,1841,Charger,Accessories,425,118527.05387108176,5.725700829604703,1,15384,Tom Green,Manager,2,0,0,39976.59953980403,677,Supplier C,511,245,2,1,2,4,6,6,7,11,78540.79784353815,13.537036890872816
79,Production,1265,Charger,Accessories,256,15856.731418794556,10.347689717479179,6,11419,Lisa White,HR Specialist,10,0,0,68009.79676264845,854,Supplier B,909,418,2,5,7,3,3,1,3,19,27529.683425794796,20.77512441485814
84,HR,1416,Laptop,Accessories,267,27799.59820183141,15.964381373180231,2,11922,John Doe,Technician,3,0,1,39166.373438441515,888,Supplier B,407,349,6,7,10,4,10,2,7,0,23697.31840912085,16.583633826972736
79,HR,1537,Headphones,Gadgets,207,44801.28353303167,14.499657795811721,8,17828,Tom Green,Salesperson,1,0,0,116091.04513938726,713,Supplier D,531,354,6,7,2,5,2,3,5,7,48131.968803140815,4.113736134171118
37,Production,1035,Headphones,Gadgets,239,99976.79910397834,7.787441843312963,8,16939,Michael Brown,Salesperson,5,1,0,46778.949702713944,812,Supplier B,250,288,3,3,1,1,9,8,5,8,48676.904868287646,1.867551651845904
65,Sales,1940,Charger,Gadgets,357,170260.08963001746,15.284593913484688,4,18753,Tom Green,HR Specialist,6,1,0,73140.87265081206,657,Supplier B,43,387,6,9,10,3,4,5,6,3,32238.68099167394,17.72108460678139
1,Marketing,1374,Phone,Gadgets,126,168141.67213970856,5.6725391090361,1,17422,Lisa White,Engineer,7,1,1,83050.33506468366,873,Supplier C,739,389,4,7,10,2,2,4,10,9,15394.723342113848,17.260897426692768
6,Sales,1952,Charger,Accessories,165,62515.64433707695,10.27819312738141,5,17046,John Doe,Technician,10,0,0,78092.44173437683,780,Supplier D,392,382,1,4,3,6,10,9,9,14,8731.838529565295,7.148806237716905
96,HR,1646,Headphones,Gadgets,153,73126.71666952148,28.957680746198324,2,17020,John Doe,Technician,4,1,1,71407.41023761383,709,Supplier D,361,98,9,8,6,4,9,2,8,2,79290.21755014428,24.34409136692733
51,Production,1065,Charger,Electronics,95,43757.97176394263,6.759278482144275,4,16954,John Doe,HR Specialist,3,1,0,66107.21463896346,667,Supplier A,40,219,1,4,1,2,7,1,4,6,44274.05653280806,2.2568830359887357
9,Sales,1842,Headphones,Electronics,38,50107.36960257603,27.414047925826626,7,19584,Tom Green,HR Specialist,7,1,0,59175.7231544747,859,Supplier A,845,207,5,5,8,5,3,4,1,16,27125.403169368357,2.7024159242232857
36,Sales,1086,Phone,Gadgets,101,19376.539165552294,22.887874985828752,8,16411,Lisa White,Technician,10,1,1,50246.33549951279,960,Supplier C,518,470,2,3,5,3,2,8,7,2,50715.16436215544,8.574872580499214
74,Marketing,1860,Phone,Gadgets,72,18859.380927798873,12.584894407913096,7,19651,Lisa White,Technician,9,1,0,53623.20091566199,883,Supplier B,973,94,7,5,8,6,2,8,7,3,82385.05807849241,7.087889872271097
55,Marketing,1006,Tablet,Gadgets,416,118415.10120449528,21.32076295263515,2,17936,John Doe,HR Specialist,5,0,1,110028.60362939662,734,Supplier B,535,165,9,5,1,7,1,6,7,12,65999.55624574392,6.85858583729119
40,Marketing,1374,Headphones,Accessories,208,8870.977362568829,24.651124940224555,10,19581,Jane Smith,Salesperson,5,0,1,111652.08663998339,950,Supplier D,702,347,1,4,5,6,6,5,8,9,91350.97769763602,18.877005268850464
40,Marketing,1389,Phone,Accessories,160,41038.331939825366,15.802966066172761,10,10823,Lisa White,Salesperson,2,1,1,94946.1027136606,739,Supplier D,500,306,10,2,6,7,1,5,8,11,33991.025550023354,1.8040210971776842
86,IT,1815,Laptop,Gadgets,88,151025.29025266928,7.460355674599937,3,14741,Lisa White,Salesperson,7,1,1,97484.39805101322,511,Supplier C,68,248,6,8,1,3,10,8,9,4,50017.179680263274,19.977225847249166
43,HR,1320,Charger,Gadgets,408,57649.283240944154,5.736610139361998,6,17596,Lisa White,Engineer,2,0,1,105352.75007035701,874,Supplier D,73,289,8,4,9,10,9,6,7,19,86290.46955611321,6.389917289308286
53,Marketing,1119,Charger,Electronics,355,9343.943181406808,23.137910831551697,7,10277,Michael Brown,Engineer,8,1,1,89744.92550158681,846,Supplier B,970,89,10,9,1,9,4,7,8,8,34258.53035518691,11.967437423413198
41,Marketing,1664,Tablet,Gadgets,69,37147.150802291246,12.897243015135128,10,15226,Tom Green,HR Specialist,3,1,0,104983.5250090091,759,Supplier D,674,331,4,3,1,4,10,9,7,6,98772.93314481327,24.603166255009185
18,Production,1683,Laptop,Gadgets,486,69460.3047959574,26.63697140773847,6,15624,Lisa White,Engineer,4,0,1,98559.19103738623,764,Supplier A,877,189,9,7,1,1,3,4,1,1,10293.441229736021,7.31084018218624
24,Sales,1660,Tablet,Gadgets,23,125474.55173958708,11.192415026093833,7,18515,Jane Smith,Technician,9,0,1,106777.07623406593,879,Supplier A,967,484,10,6,2,9,4,2,8,9,52979.49717671683,14.568654902163724
